Name,Title,File,Func,StartLine,StartCol,EndLine,EndCol,->,File,Func,StartLine,StartCol,EndLine,EndCol,Debug
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_05.c,CWE401_Memory_Leak__malloc_realloc_char_05_bad,35,34,35,58,>,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_05.c,CWE401_Memory_Leak__malloc_realloc_char_05_bad,40,12,40,63,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m10\CWE401_Memory_Leak__malloc_realloc_char_06.c,CWE401_Memory_Leak__malloc_realloc_char_06_bad,34,34,34,58,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_53d.c,CWE401_Memory_Leak__char_calloc_53d_badSink,24,0,24,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m11\CWE401_Memory_Leak__malloc_realloc_int_01.c,CWE401_Memory_Leak__malloc_realloc_int_01_bad,27,28,27,51,>,CWE401_Memory_Leak\m11\CWE401_Memory_Leak__malloc_realloc_int_01.c,CWE401_Memory_Leak__malloc_realloc_int_01_bad,32,8,32,57,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m11\CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_01.c,CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_01_bad,27,64,27,105,>,CWE401_Memory_Leak\m11\CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_01.c,CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_01_bad,33,8,33,93,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01.c,CWE401_Memory_Leak__struct_twoIntsStruct_malloc_01_bad,29,36,29,77,>,CWE78_OS_Command_Injection\io.c,printStructLine,87,4,87,82,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_TwoIntsClass_01.cpp,bad,34,11,34,15,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_TwoIntsClass_01.cpp,bad,39,17,39,23,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_array_TwoIntsClass_01.cpp,bad,34,11,34,31,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_array_TwoIntsClass_01.cpp,bad,39,17,39,25,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_array_int_01.cpp,bad,34,11,34,22,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_array_int_01.cpp,bad,37,17,37,24,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_array_wchar_t_01.cpp,bad,34,11,34,26,>,CWE676_Use_of_Potentially_Dangerous_Function\io.c,printWLine,17,0,17,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_char_01.cpp,bad,34,11,34,15,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_char_01.cpp,bad,37,21,37,26,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_int_01.cpp,bad,34,11,34,15,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_int_01.cpp,bad,37,17,37,22,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_wchar_t_01.cpp,bad,34,11,34,15,>,CWE401_Memory_Leak\m01\CWE401_Memory_Leak__new_wchar_t_01.cpp,bad,37,21,37,32,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_42.c,badSource,27,19,27,44,>,CWE401_Memory_Leak\m00\CWE401_Memory_Leak__char_calloc_52c.c,CWE401_Memory_Leak__char_calloc_52c_goodG2BSink,35,0,35,0,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,operator=,47,29,47,33,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__destructor_01_bad.cpp,operator=,47,16,47,33,q
003D_MEMLEAK,메모리 누수,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,operator=,67,29,67,33,>,CWE401_Memory_Leak\s01\CWE401_Memory_Leak__virtual_destructor_01_bad.cpp,operator=,67,16,67,33,q
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_01.c,CWE244_Heap_Inspection__w32_char_free_01_bad,63,13,63,21,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_01.c,CWE244_Heap_Inspection__w32_char_free_01_bad,63,8,63,22,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m01\CWE244_Heap_Inspection__w32_char_free_01.c,CWE244_Heap_Inspection__w32_char_free_01_bad,63,13,63,21,>,CWE244_Heap_Inspection\m01\CWE244_Heap_Inspection__w32_char_free_01.c,CWE244_Heap_Inspection__w32_char_free_01_bad,63,8,63,22,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_04.c,CWE244_Heap_Inspection__w32_char_free_04_bad,71,17,71,25,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_04.c,CWE244_Heap_Inspection__w32_char_free_04_bad,71,12,71,26,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_06.c,CWE244_Heap_Inspection__w32_char_free_06_bad,70,17,70,25,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_06.c,CWE244_Heap_Inspection__w32_char_free_06_bad,70,12,70,26,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_09.c,CWE244_Heap_Inspection__w32_char_free_09_bad,65,17,65,25,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_09.c,CWE244_Heap_Inspection__w32_char_free_09_bad,65,12,65,26,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_11.c,CWE244_Heap_Inspection__w32_char_free_11_bad,65,17,65,25,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_11.c,CWE244_Heap_Inspection__w32_char_free_11_bad,65,12,65,26,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_15.c,CWE244_Heap_Inspection__w32_char_free_15_bad,66,13,66,21,>,CWE244_Heap_Inspection\m00\CWE244_Heap_Inspection__w32_char_free_15.c,CWE244_Heap_Inspection__w32_char_free_15_bad,66,8,66,22,*
0046_RELCLRMEM,메모리 반환시 제거되지 않은 민감한 정보 ('Heap Inspection'),CWE244_Heap_Inspection\m01\CWE244_Heap_Inspection__w32_char_realloc_01.c,CWE244_Heap_Inspection__w32_char_realloc_01_bad,64,27,64,35,>,CWE244_Heap_Inspection\m01\CWE244_Heap_Inspection__w32_char_realloc_01.c,CWE244_Heap_Inspection__w32_char_realloc_01_bad,64,19,64,56,*
